author_id;author_name;gender;img_url;about;country_name;country_region;country_id
148;Peter Moon;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;William Bolton;South Africa;Africa;1
149;Al Lacy;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;South Africa;Africa;1
150;Stéphane Mallarmé;female;https://images.gr-assets.com/authors/1442526723p7/4463608.jpg;;Germany;Europe;2
151;Bernd Herzogenrath;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Brazil;South America;4
152;Aliki Varvogli;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Spain;Europe;7
153;Dennis Barone;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Australia;Oceania;9
154;Jared Diamond;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Spain;Europe;7
155;Stephen Leeb;female;https://images.gr-assets.com/authors/1448330865p7/1138074.jpg;Deborah was born and raised in Caliornia. She loves to write stories about teens and horror. Romance with twists o suspense. Erotica is a sideline that can be quite delicious.Her romances run along the lines o a Lietime Movie For Women. Grab a cup o tea (or even a martini) sit back and enjoy the ride. ;Germany;Europe;2
156;Joseph A. Tainter;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Canada;North America;12
157;Robert D. Putnam;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Australia;Oceania;9
158;Scott M. Huse;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Japan;Asia;5
159;Vincent Dunn;male;https://images.gr-assets.com/authors/1482901891p7/81171.jpg;;Brazil;South America;4
160;Philip K. Howard;male;https://s.gr-assets.com/assets/nophoto/user/m_333x500-a9c67bed07ee7e10983a5d5ccc572516.png;;Spain;Europe;7
161;Joy Harjo;male;https://s.gr-assets.com/assets/nophoto/user/m_333x500-a9c67bed07ee7e10983a5d5ccc572516.png;Walter Jens was a German philologist literature historian critic university proessor translator and writer.;United States;North America;11
162;Marianne Mithun;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Brazil;South America;4
163;Elizabeth Seay;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;United States;North America;11
164;William Tomkins;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Canada;North America;12
165;Nikola Tesla;male;https://images.gr-assets.com/authors/1535064575p7/17037414.jpg;A Kuwaiti economist entrepreneur investor and author who is known or his publications on the principles o political economics as well as or originating new accounting techniques that have been dedicated to public domain as part o social responsibility.;United Kingdom;Europe;6
166;Marc J.  Seifer;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Canada;North America;12
167;Brotherhood of Life;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Australia;Oceania;9
168;Tim R. Swartz;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;South Africa;Africa;1
169;Carol Dommermuth-Costa;male;https://images.gr-assets.com/authors/1454616791p7/14558825.jpg;Kevin was born and raised in central Connecticut beore enrolling in James Madison University in 2000. When the terrorist attacks on September 11 2001 claimed the lie o a good riend's ather he decided to leave school in avor o military service. While visiting a Navy recruiter's oice a SEALs poster caught Kevin's eye and he decided to enlist in the Navy with the intention o going to BUD/S and becoming a SEAL. He started BUD/S in early 2003 with Class 245. A back injury meant he would graduate with Class 246 at the end o the year. Because he was a Hospital Corpsman Kevin also attended 18D Special Operations Combat Medic School at Fort Bragg beore checking into SEAL Team THREE in Coronado Caliornia.Kevin did two platoons at SEAL Team THREE (Charlie and Delta) as a platoon sniper breacher and combat medic each with a deployment to Iraq (2006 and 2008). He was ortunate enough to work alongside many o the toughest rogmen to ever wear the trident such as Marc Lee Ryan Job Mikey Monsoor and Chris Kyle. His platoon's 2006 deployment to Ramadi then the most dangerous city in Iraq has been discussed in several books including Chris Kyle's American Sniper. Kevin's presence in Sniper led to his involvement in the production o and eventual casting in the Clint Eastwood directed Chris Kyle biopic by the same name (starring Bradley Cooper).Upon completing his enlistment Kevin was honorably discharged rom the Navy. He was awarded a number o commendations or his service including a Bronze Star with a combat 'V'. He returned to Connecticut and enrolled at UConn with the intention o continuing his career in medicine. He graduated Magna Cum Laude with a degree in Political Science in 2011 and began the application process or Physician Assistant School. While earning his undergraduate degree he also got married and started a amily.In 2012 Kevin moved his amily to Winston-Salem North Carolina in order to pursue his Masters o Health Sciences at Wake Forest University. He graduated in August 2014.Currently Kevin works as a Physician Assistant with Regenesis LLC in Pensacola. He enjoys using his past experiences to acilitate his work in medicine and charity. His past military service inluences him greatly as he seeks to actively support service members and veterans in his community.Kevin lives in Florida with his wie Lindsey and two children.;Germany;Europe;2
170;U.S. Government;female;https://s.gr-assets.com/assets/nophoto/user/f_333x500-c8899232290ea51bb160dea14c29470b.png;Michelle Hasker has been writing or six years. While there are ups and downs she is much happier writing than not. On a normal day you can ind her glued to the laptop in between pretending to clean and taking care o her our children and assorted pets.Michelle is a member o Romance Writers o America and the Fantasy Futuristic and Paranormal chapter o RWA. She is also a member o The League o Amazing Writers The Daughters o Circe Authors o Erotic Romance Phenomena The Pink Chair Diaries and Trampy Vamps.Michelle loves vampires and things that go bump in the night so it's no wonder her creations are truly paranormal. While most people only dream o inding love Michelle's characters ind it but in the most unexpected places. ;South Africa;Africa;1
171;Thomas Commerford Martin;female;https://s.gr-assets.com/assets/nophoto/user/f_333x500-c8899232290ea51bb160dea14c29470b.png;Marie D. Tracy wrote under the pseudonym Audra Adams rom 1989 to 1996 by Silhouette Books. She also used the pseudonym =;Brazil;South America;4
172;Michael Webb;female;https://images.gr-assets.com/authors/1284489460p7/657597.jpg;Amie Stuart is the last o a dying breed: a Native Texan. She writes sexy emotional contemporary romances set in small towns. In the past she's worked as a receptionist a daycare oice manager delivered pizzas and was even a hairdresser or ive years--all odder or the writing gig. That and all those Barbara Cartland romances she cut her teeth on.None o those careers can compare to her avorite job: writer. She's a storyteller through and through even when she's keeping tabs on her almost-grown sons and many pets or organizing promo and planning trips or her day job as a personal assistant. She smokes she drinks she writes she curses--sometimes at the same time. You can reach her online at a target=;India;Asia;3
173;Michael Eliot Howard;female;https://images.gr-assets.com/authors/1363873671p7/32814.jpg;Dixie Burrus was born on September 09 1930 in North Carolina's Outer Banks U.S.A where her amily had lived or generations to sea captain Dozier Burrus and Achsah Williams. Her ather was the proessional baseball player Maurice Lennon ;Japan;Asia;5
174;Maxine Anderson;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;United States;North America;11
175;Tom Stoppard;male;https://images.gr-assets.com/authors/1508345341p7/3417423.jpg;Christopher Meades is a Vancouver author whose novel The Last Hiccup won the 2013 Canadian Authors Association Award or Fiction. His irst novel The Three Fates o Henrik Nordmark was released by ECW Press in 2010 ollowed by The Last Hiccup (2012) and For The Love o Mary (2016). Fall 2017 will see the release o Hanna Who Fell From The Sky (Park Row Books).His story The Walking Lady won the 2009 Toyon iction prize. His iction has been eatured in The Fiddlehead Upstreet The Dalhousie Review Vancouver Province Write On The Delinquent (UK) Welter (Baltimore U.) Inch Cause &amp;Japan;Asia;5
176;Dori Hillestad Butler;female;https://images.gr-assets.com/authors/1339678239p7/6173539.jpg;Lauren lives in Wilmington NC.She studied ilm and theater at Loyola Marymount University in Los Angeles.;Spain;Europe;7
177;Julie Elizabeth Leto;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Australia;Oceania;9
178;William J. Ryczek;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Spain;Europe;7
179;James Edward Gray II;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Germany;Europe;2
180;Bruce A. Tate;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;United Kingdom;Europe;6
181;Chad Fowler;male;https://images.gr-assets.com/authors/1345493807p7/5155452.jpg;Edward T. Yeatts III (call him ;Australia;Oceania;9
182;Chris  Pine;male;https://images.gr-assets.com/authors/1405451304p7/8381900.jpg;Denis Caron was born April 10 1985 within the borders o the sunny hell known as the State o Caliornia. From the ages o 5-10 he began drawing Teenage Mutant Ninja Turtles Spider-Man Earthworm Jim and short stories about his pet box tortoise Boxer. They were critically acclaimed (not really).In 2006 ater a ew year break rom drawing he returned to his primitive tools o the trade (pencil and paper) to begin to draw comics. While in college with many more years behind him and his lie skill now leveled up he was ready to show the world what he was made o! He created a comic about a rabbit named Reeder and posted it online. It was atrocious.Finally in 2009 giving up on lie itsel Denis created a comic named Large Air Whales Like Silence (aka L.A.W.L.S.). Ater two years o slaving over the art story and humor he put together Choking on Air L.A.W.L.S. Volume 1.;India;Asia;3
183;Neal Ford;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Australia;Oceania;9
184;Frances Froman;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Japan;Asia;5
185;Maureen Kelly;female;https://images.gr-assets.com/authors/1427824710p7/3155533.jpg;I was born in Caliornia to a military amily. This meant that I was the ;Spain;Europe;7
186;William Golding;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;South Africa;Africa;1
187;SparkNotes;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Canada;North America;12
188;Victor Davis Hanson;male;https://s.gr-assets.com/assets/nophoto/user/m_333x500-a9c67bed07ee7e10983a5d5ccc572516.png;;South Africa;Africa;1
189;Geoffrey Perret;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Brazil;South America;4
190;Ephraim Sevela;male;https://images.gr-assets.com/authors/1329727882p7/494712.jpg;For the last three and a hal years award-winning music journalist Tom Moon has been searching out peak musical experiences rom all genres and every corner o the earth. 1000 Recordings To Hear Beore You Die published by Workman Publishing in August 2008 is the result o his journey. Covering both acknowledged world-culture masterworks (J.S. Bach's Goldberg Variations) and recordings that have been unairly overlooked (Nick Drake's Five Leaves Let) the book is designed to encourage listeners to become explorers.;South Africa;Africa;1
191;Alice Sebold;male;https://images.gr-assets.com/authors/1251332441p7/27076.jpg;Immanuel Velikovsky was a Russian-born American independent scholar best known as the author o a number o controversial books reinterpreting the events o ancient history in particular the US bestseller Worlds in Collision published in 1950. Earlier he played a role in the ounding o the Hebrew University o Jerusalem in Israel and was a respected psychiatrist and psychoanalyst.His books use comparative mythology and ancient literary sources (including the Bible) to argue that Earth has suered catastrophic close-contacts with other planets (principally Venus and Mars) in ancient times. In positioning Velikovsky among catastrophists including Hans Bellamy Ignatius Donnelly and Johann Gottlieb Radlo[2] the British astronomers Victor Clube and Bill Napier noted ;South Africa;Africa;1
192;Sharyn McCrumb;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Japan;Asia;5
193;Jan Axelson;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Germany;Europe;2
194;Huseyin Simitci;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Australia;Oceania;9
195;Barbara Braasch;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Brazil;South America;4
196;Joanne Kellar Bouknight;male;https://images.gr-assets.com/authors/1451313226p7/4442943.jpg;Born in Bari Lagioia debuted as a novelist in 2001 with Tre sistemi per sbarazzarsi di Tolstoj (senza risparmiare se stessi). With his novel Riportando tutto a casa he won several awards including the 2010 Viareggio Prize. In 2013 and in 2014 he was among the ilm selectors o the Venice International Venice Film Festival. In 2015 he won the Strega Prize with the novel La erocia.;United States;North America;11
